id,lat,lon,state,station
34659496,52.6416725,9.2011443,LowerSaxony_Niedersachsen,waste disposal centres
270972414,51.5344069,9.9298959,LowerSaxony_Niedersachsen,waste disposal centres
310608922,51.5282142,9.9380939,LowerSaxony_Niedersachsen,waste disposal centres
347545324,52.0230054,9.4204422,LowerSaxony_Niedersachsen,waste disposal centres
380460907,52.4783857,10.6691419,LowerSaxony_Niedersachsen,waste disposal centres
418904572,52.30242,8.0498091,LowerSaxony_Niedersachsen,waste disposal centres
472318025,53.047649,8.6240256,LowerSaxony_Niedersachsen,waste disposal centres
479933785,53.1870017,8.00042,LowerSaxony_Niedersachsen,waste disposal centres
685398528,53.7051362,8.019662,LowerSaxony_Niedersachsen,waste disposal centres
1426875399,53.5746742,8.2496513,LowerSaxony_Niedersachsen,waste disposal centres
1427412262,53.5746265,8.2558019,LowerSaxony_Niedersachsen,waste disposal centres
1427412286,53.5751301,8.2541614,LowerSaxony_Niedersachsen,waste disposal centres
1779463361,53.4797328,9.6353744,LowerSaxony_Niedersachsen,waste disposal centres
1781189469,52.2496648,10.5185241,LowerSaxony_Niedersachsen,waste disposal centres
1871312760,53.8332887,8.7812448,LowerSaxony_Niedersachsen,waste disposal centres
1871312769,53.833311,8.7812555,LowerSaxony_Niedersachsen,waste disposal centres
1923348603,52.3867989,9.8331058,LowerSaxony_Niedersachsen,waste disposal centres
2045276657,52.675215,9.8993687,LowerSaxony_Niedersachsen,waste disposal centres
2060104800,52.9344304,9.9602236,LowerSaxony_Niedersachsen,waste disposal centres
2091914040,52.9966055,9.1855191,LowerSaxony_Niedersachsen,waste disposal centres
2091914049,52.9968372,9.185026,LowerSaxony_Niedersachsen,waste disposal centres
2091914062,52.997084,9.1844802,LowerSaxony_Niedersachsen,waste disposal centres
2091914066,52.9971207,9.1852947,LowerSaxony_Niedersachsen,waste disposal centres
2091914068,52.9973224,9.1839317,LowerSaxony_Niedersachsen,waste disposal centres
2091914071,52.9973558,9.1847628,LowerSaxony_Niedersachsen,waste disposal centres
2091914075,52.9975108,9.1831892,LowerSaxony_Niedersachsen,waste disposal centres
2091914083,52.9975592,9.1833804,LowerSaxony_Niedersachsen,waste disposal centres
2091914085,52.9975925,9.1842198,LowerSaxony_Niedersachsen,waste disposal centres
2091914088,52.9977042,9.1827294,LowerSaxony_Niedersachsen,waste disposal centres
2091914094,52.9977793,9.1828374,LowerSaxony_Niedersachsen,waste disposal centres
2091914097,52.997826,9.1836768,LowerSaxony_Niedersachsen,waste disposal centres
2091914103,52.9980036,9.18201,LowerSaxony_Niedersachsen,waste disposal centres
2091914108,52.9980687,9.1823619,LowerSaxony_Niedersachsen,waste disposal centres
2091914158,52.9983413,9.1821499,LowerSaxony_Niedersachsen,waste disposal centres
2091914166,52.9984249,9.1810064,LowerSaxony_Niedersachsen,waste disposal centres
2091914182,52.9985787,9.181594,LowerSaxony_Niedersachsen,waste disposal centres
2091914188,52.9986005,9.1810181,LowerSaxony_Niedersachsen,waste disposal centres
2091914224,52.9990844,9.1838415,LowerSaxony_Niedersachsen,waste disposal centres
2091914230,52.999147,9.1841905,LowerSaxony_Niedersachsen,waste disposal centres
2091914243,52.9993804,9.1836074,LowerSaxony_Niedersachsen,waste disposal centres
2091914245,52.9994779,9.1839454,LowerSaxony_Niedersachsen,waste disposal centres
2091914254,52.9997096,9.1833636,LowerSaxony_Niedersachsen,waste disposal centres
2091914265,52.999808,9.1837043,LowerSaxony_Niedersachsen,waste disposal centres
2091914314,53.0000506,9.1831337,LowerSaxony_Niedersachsen,waste disposal centres
2091914321,53.0000581,9.1803495,LowerSaxony_Niedersachsen,waste disposal centres
2091914370,53.0001473,9.1807235,LowerSaxony_Niedersachsen,waste disposal centres
2091914380,53.0002156,9.1804451,LowerSaxony_Niedersachsen,waste disposal centres
2091914389,53.0002415,9.1815934,LowerSaxony_Niedersachsen,waste disposal centres
2091914403,53.0002948,9.1820588,LowerSaxony_Niedersachsen,waste disposal centres
2091914419,53.000339,9.1827126,LowerSaxony_Niedersachsen,waste disposal centres
2091914459,53.0004132,9.1798536,LowerSaxony_Niedersachsen,waste disposal centres
