id,lat,lon
335776642,54.0656082,12.1178092
460891232,53.3032647,12.8145186
460891237,53.3028444,12.8154991
460891244,53.3039633,12.8150604
460891297,53.3039623,12.8168707
460891301,53.3027287,12.8167971
460891306,53.3030926,12.8130071
461655378,53.3031397,12.8121798
461655910,53.30107,12.8123026
461655911,53.3007415,12.812282
474767475,53.8966749,11.4549617
477933209,53.3036583,12.8096289
822596340,54.0904057,12.1088459
824537129,53.2232565,12.838087
840708400,54.4337392,13.5730165
853780678,53.4978432,12.6638715
897442001,53.480106,12.6267366
1281137479,54.0970631,12.1031046
1709817576,53.5676877,13.2574702
1822204672,54.3795781,12.6602383
1868424458,53.8615394,11.6908983
1868424466,53.861783,11.6900671
1868424524,53.8621141,11.6918491
1868424638,53.8625767,11.6917816
1868424641,53.862596,11.6897653
1868424755,53.8632726,11.690847
1890545985,53.3403526,13.0985044
1890545986,53.3403529,13.0979751
1890546110,53.3417265,13.098003
2284509908,54.2604769,13.4064817
2400290273,53.2202916,13.0421579
2400357971,53.2759346,12.8124664
2401176018,53.462963,12.7988763
2401198070,53.5133,12.6938656
2809648094,54.1555235,12.0662679
2812153938,53.6967011,11.437818
3112510691,54.0924478,12.0956708
3114504150,53.6475733,11.4281479
3184908666,54.0700487,12.1197174
3292241466,53.4212733,11.8280072
3398022314,54.0859975,12.1084104
3666330402,54.0922518,12.12521
3666330403,54.0922554,12.1256263
3666330404,54.0922598,12.1247752
3723390609,54.5833987,13.1100407
3835966552,54.085835,12.1452584
3835967057,54.085859,12.1454281
4097060336,53.4738625,12.5150394
4314906477,54.0462859,14.0111486
4628001528,53.6364301,11.3917151
4828763322,54.1530884,12.0584174
4963625123,53.9338361,14.1948641
5113759012,54.3549371,13.6829457
5133706656,54.1104129,12.1375498
5133706661,54.1108859,12.1410564
5139521238,53.9213625,14.0305318
5217967756,54.1440962,12.0628689
5567779757,53.6307491,14.0066547
5644019483,53.4982881,12.2126638
5644021095,53.4058322,12.1207309
5739602356,53.3047004,12.7333215
5751056824,54.090326,12.0975701
5751063284,54.0864805,12.0938704
5751063357,54.0879637,12.0954873
5751064005,54.088264,12.0957604
5751064030,54.0887069,12.0961175
5751066022,54.0875659,12.0951688
5751068080,54.0870518,12.0941281
5751070281,54.0868599,12.09395
5751091247,54.0829623,12.0904951
5751091848,54.0841183,12.0912784
5751092217,54.0837392,12.0908158
5751103091,54.0906039,12.0978365
5751106363,54.0907005,12.0978897
5751106962,54.0909775,12.0981374
5751108100,54.0913168,12.098411
5751117399,54.0816888,12.0974744
5752126982,54.0859791,12.1074936
5753167109,54.0897509,12.0982609
5753203755,54.085723,12.1005141
5753204878,54.086837,12.1000693
5753205916,54.0867462,12.0990341
5753206364,54.0867399,12.0986511
5753208366,54.0866729,12.0976443
5753210421,54.0866332,12.0971455
5753210610,54.0865892,12.0962465
5753212442,54.0870931,12.0957812
5753213840,54.0872268,12.0962268
5753215194,54.0875984,12.0966188
5753218422,54.0882981,12.0971663
5753218434,54.0878992,12.0968614
5753464490,54.1111034,11.9721111
5753962801,54.0885723,12.0954947
5753962803,54.0888453,12.0957346
5753963326,54.0887619,12.0956679
5753963428,54.0890457,12.095931
5753963429,54.0892073,12.0960704
5753978128,54.0863946,12.10358
5754098071,54.0852215,12.1220776
5754460282,54.0885848,12.1007523
5754482559,54.0887612,12.1001677
5754485911,54.0884118,12.1012645
5754488267,54.088986,12.0994908
5754488752,54.0891394,12.0990377
5754490432,54.0893135,12.0984598
5754490446,54.0892261,12.0987571
5754491511,54.0890582,12.0993046
5754515855,54.0942434,12.1061328
5788013249,54.1326926,12.0644828
5788938382,54.0888741,12.1003376
5788938383,54.08923,12.0993064
5788938384,54.0895509,12.0983512
5788938468,54.0891381,12.0994872
5789015400,54.0906372,12.0991001
5789025594,54.0905033,12.0989898
5789026325,54.0907817,12.0992267
5794282867,54.0837021,12.1058912
5794389236,54.0842916,12.1065886
5794393308,54.0843242,12.106663
5819678033,54.3200626,13.0707468
5827563168,54.0915633,12.0990104
5839891049,54.1996686,12.1512889
5861683837,53.7393956,14.0571703
5893448023,53.6194245,12.372334
5893448024,53.6196768,12.3710672
5893448025,53.6188817,12.3693574
5978130422,54.0811522,13.4056009
5978130423,54.0807639,13.4058349
5978130424,54.080033,13.4057537
5978130425,54.0802328,13.4059274
5997134401,54.0903024,12.1397641
5997134402,54.0907186,12.1396196
5997134423,54.0920501,12.1416723
5997134439,54.0897206,12.1421474
5997134440,54.0897518,12.143185
6048250760,54.0997638,12.0758239
6050701671,54.0952818,12.0724794
6050709165,54.0969251,12.072219
6051604648,54.0994784,12.068341
6072793185,54.0918258,12.1039381
6090825447,54.0854071,12.0984092
6090827466,54.0843277,12.0973452
6109996643,54.0902738,12.0987251
6110006354,54.0900027,12.0985032
6110006612,54.0901332,12.0985982
6150363633,54.090939,12.0898998
6150363657,54.0923851,12.0937263
6150367066,54.0823934,12.1153158
6150367730,54.0907665,12.0894463
6150367911,54.0904447,12.0886906
6150367945,54.0916774,12.0918304
6150368041,54.0918575,12.092304
6150368262,54.0913317,12.0909183
6150368385,54.0911114,12.0903103
6150368623,54.0915109,12.091387
6150368964,54.0920329,12.0927818
6150368965,54.0921992,12.0932492
6150369001,54.0925752,12.0942171
6150369191,54.0927208,12.094659
6150369891,54.0929189,12.0951279
6150370271,54.1361112,12.0523943
6150370280,54.1370173,12.0523596
6150370412,54.1357727,12.0523538
6150370413,54.1365766,12.0523896
6190075795,54.4481974,13.5602456
6329246070,54.3703139,13.0276602
6403056831,54.0802643,13.8956284
6429178158,53.3025667,12.8105435
6465088653,53.3874783,12.6174408
6516610288,53.487849,13.0955331
6566374150,53.6028528,11.4277902
6586154005,54.3569412,13.4809771
6615824639,53.2428967,12.9525214
6734856415,54.1114325,12.1556596
6830766193,53.3201284,12.5303552
7040300826,54.0868468,12.1084647
7040311919,54.0869663,12.1082846
7040315456,54.0871327,12.1079513
7045894483,54.0906445,12.1037386
7045904958,54.0903379,12.1060066
7143692857,54.2752254,12.8062433
7187098524,53.9683216,14.0605568
7387498207,54.1135954,12.1509647
7591741578,54.1394899,12.032099
7677805118,53.5648809,11.1954908
7677805119,53.5648845,11.1954432
7677805120,53.5648857,11.1954117
7679750304,53.5675961,11.1928421
7679750305,53.5675754,11.1928381
7756097258,54.04294,12.1126469
7880532485,54.3109759,13.6811608
7881950886,53.9942423,11.3792351
7925624633,54.2525779,12.2314246
7925624634,54.2514271,12.2332249
8018722830,54.1440396,12.1018379
8097729675,54.1112712,12.1560234
8169098050,53.3074587,12.7354733
8169098051,53.3074936,12.7354867
8376985814,53.3094247,12.7411769
8376985815,53.3093702,12.7412332
8918447618,53.6223308,11.4015973
8972681592,53.7988867,12.876782
9023820492,53.7509622,11.4975062
9025576539,54.4216798,13.5877776
9092415730,54.3508688,13.0710416
9141607626,53.6140234,11.4003007
9141607627,53.6146809,11.3991245
9199198619,54.5143321,13.6448195
9379076577,54.0155521,12.5984085
9507401179,54.1920252,12.1443371
9507401180,54.1925729,12.1442064
9507401181,54.1922239,12.1474609
9560892146,54.0912034,12.144126
9702962677,54.0839649,12.1463914
9723037618,53.8497588,11.5249337
9911794661,53.499142,12.3541281
9960301725,53.3471393,12.9233149
