id,lat,lon,state,station
246569213,41.8245081,12.485546,Thuringia,waste disposal centres
246569214,41.8526205,12.4783285,Thuringia,waste disposal centres
246569216,41.8637486,12.4789476,Thuringia,waste disposal centres
246571139,41.9042869,12.5132783,Thuringia,waste disposal centres
246571141,41.9047904,12.5162428,Thuringia,waste disposal centres
246571142,41.9031875,12.5008587,Thuringia,waste disposal centres
246572369,41.8882923,12.5147289,Thuringia,waste disposal centres
246572370,41.8894425,12.5133456,Thuringia,waste disposal centres
246574144,41.8953181,12.5031327,Thuringia,waste disposal centres
246574145,41.8952417,12.5030581,Thuringia,waste disposal centres
246574149,41.894806,12.4919399,Thuringia,waste disposal centres
246574150,41.8948869,12.4909457,Thuringia,waste disposal centres
246574151,41.8944984,12.487739,Thuringia,waste disposal centres
246574153,41.8549643,12.5000381,Thuringia,waste disposal centres
246574154,41.8553048,12.4979178,Thuringia,waste disposal centres
246576812,41.8237828,12.4922666,Thuringia,waste disposal centres
246661213,41.8950261,12.5047374,Thuringia,waste disposal centres
246661214,41.8949717,12.5048335,Thuringia,waste disposal centres
246661215,41.8975832,12.5031998,Thuringia,waste disposal centres
246661218,41.897553,12.4901207,Thuringia,waste disposal centres
246661219,41.8972914,12.4977508,Thuringia,waste disposal centres
246661220,41.8655343,12.4882252,Thuringia,waste disposal centres
248663397,41.889709,12.5235704,Thuringia,waste disposal centres
248663400,41.8892153,12.5249828,Thuringia,waste disposal centres
248663404,41.8888969,12.5262382,Thuringia,waste disposal centres
248663407,41.8903398,12.5344508,Thuringia,waste disposal centres
248663469,41.887859,12.5218052,Thuringia,waste disposal centres
248674902,41.8878569,12.4716508,Thuringia,waste disposal centres
248676418,41.8904437,12.4692174,Thuringia,waste disposal centres
248676419,41.8897442,12.4729721,Thuringia,waste disposal centres
248676420,41.8893142,12.4738864,Thuringia,waste disposal centres
248678317,41.8886393,12.4739986,Thuringia,waste disposal centres
248678318,41.8836729,12.4736442,Thuringia,waste disposal centres
248678361,41.8232606,12.4909207,Thuringia,waste disposal centres
248741444,41.8527451,12.4693437,Thuringia,waste disposal centres
248741445,41.8674087,12.4663837,Thuringia,waste disposal centres
248743274,41.9009122,12.4835483,Thuringia,waste disposal centres
248743319,41.8967142,12.4859132,Thuringia,waste disposal centres
248743322,41.8960661,12.4870372,Thuringia,waste disposal centres
248743324,41.8935288,12.4877431,Thuringia,waste disposal centres
248743358,41.8635264,12.4839035,Thuringia,waste disposal centres
248834835,41.8929903,12.5157105,Thuringia,waste disposal centres
248834836,41.8951114,12.5134235,Thuringia,waste disposal centres
248834837,41.8989257,12.5182148,Thuringia,waste disposal centres
248834839,41.898734,12.5150875,Thuringia,waste disposal centres
248834840,41.8970582,12.5115667,Thuringia,waste disposal centres
248977095,41.8892422,12.530231,Thuringia,waste disposal centres
248977097,41.8877501,12.5365726,Thuringia,waste disposal centres
248977098,41.8858287,12.5434085,Thuringia,waste disposal centres
249331407,41.8946694,12.4651763,Thuringia,waste disposal centres
249331968,41.879092,12.4786064,Thuringia,waste disposal centres
249332045,41.8959723,12.4609318,Thuringia,waste disposal centres
249333234,41.8898866,12.4624403,Thuringia,waste disposal centres
250884089,41.8957258,12.4719784,Thuringia,waste disposal centres
250884715,41.8563011,12.4717842,Thuringia,waste disposal centres
250885316,41.9050083,12.504205,Thuringia,waste disposal centres
250886296,41.896833,12.5151997,Thuringia,waste disposal centres
250886298,41.8989432,12.5165116,Thuringia,waste disposal centres
250886787,41.9122313,12.5220017,Thuringia,waste disposal centres
250886788,41.9136082,12.520931,Thuringia,waste disposal centres
250887056,41.859036,12.4718393,Thuringia,waste disposal centres
250887057,41.8592714,12.4748452,Thuringia,waste disposal centres
250889343,41.8757984,12.4813732,Thuringia,waste disposal centres
250889346,41.8782925,12.4765524,Thuringia,waste disposal centres
250889355,41.8899757,12.5629997,Thuringia,waste disposal centres
250889357,41.8932497,12.5733312,Thuringia,waste disposal centres
250889642,41.8959904,12.4903891,Thuringia,waste disposal centres
250889643,41.8305406,12.4650076,Thuringia,waste disposal centres
250890422,41.8621146,12.4885898,Thuringia,waste disposal centres
250890423,41.8618874,12.4903484,Thuringia,waste disposal centres
250890425,41.8605727,12.4916956,Thuringia,waste disposal centres
250890426,41.8602646,12.4931986,Thuringia,waste disposal centres
250890428,41.8598805,12.4940025,Thuringia,waste disposal centres
251772704,41.8525577,12.4734466,Thuringia,waste disposal centres
251773253,41.8653322,12.4842267,Thuringia,waste disposal centres
251773254,41.864776,12.4841937,Thuringia,waste disposal centres
251773259,41.863234,12.4867437,Thuringia,waste disposal centres
251773306,41.863013,12.4880385,Thuringia,waste disposal centres
251773307,41.8957797,12.5119727,Thuringia,waste disposal centres
251773316,41.8431757,12.4928256,Thuringia,waste disposal centres
