id,lat,lon
270411706,47.4496069,10.2691149
271311098,48.9592937,10.9042676
293787627,49.7797499,10.2466262
293787639,49.7792732,10.2469384
293787644,49.7791809,10.247773
296160311,48.5545936,11.5885775
296160317,48.4644676,11.5878254
304825754,48.6816453,11.5015689
602119517,49.7508049,11.0594239
602121908,49.750486,11.0592898
602520873,49.5733842,10.8652647
625919049,48.1846747,11.2447197
681689647,50.10506,11.41345
687051510,47.5914493,10.7715637
707515208,47.7295162,10.3193071
738726660,49.2278954,11.1980479
747044276,49.3573634,11.2018502
747044419,49.3565107,11.2017154
868509201,49.9061102,10.8891026
868509230,49.9033678,10.8888941
868509266,49.9066424,10.8909041
868509271,49.9078364,10.888594
868509301,49.90554,10.8914014
868509437,49.9077041,10.8891268
868509463,49.9059515,10.8916952
868922082,49.906473,10.8874264
868922496,49.9048396,10.8882874
868922539,49.9059472,10.8906227
868922550,49.9045435,10.8909312
868922817,49.9046076,10.8874358
868922864,49.9060323,10.8872598
946004095,50.3118702,9.7974841
1083647632,49.0123866,12.0981896
1233720333,47.9116798,11.6742398
1238665918,49.4517903,11.0905904
1243446361,48.9961347,12.0792669
1260280983,49.1604469,11.2611893
1260875885,49.4874405,11.1256486
1274390685,49.907362,10.8896349
1274390690,49.9068058,10.8881316
1274390761,49.9045765,10.8895699
1274390765,49.9067318,10.8896912
1451580166,50.4047635,11.7747751
1451580168,50.4049842,11.7743847
1589215186,49.3672305,11.264758
1722006322,49.9052211,10.8900992
1936809536,49.3562744,11.2023753
1990963084,49.3999915,11.1299311
2008351610,49.2089394,11.1878643
2187074737,49.0061165,12.1119555
2187074740,49.0065995,12.1127346
2187074741,49.0068436,12.1118643
2203566557,48.1086578,11.7297138
2297965965,48.4628552,10.2695926
2348095905,50.134077,9.8194181
2377189359,48.2648422,10.8959603
2447549137,48.7738019,11.5812068
2464513219,48.7730345,11.6186724
2469293696,48.7876494,11.6155796
2522771005,49.5736305,11.029133
2526244950,50.4416592,10.1137308
2587026446,49.444108,11.0819067
2594952331,50.4312518,10.3096842
2596002267,49.9558835,10.9805641
2623464595,49.9385435,11.543292
2623464601,49.9385301,11.5433195
2623464608,49.9385504,11.5433342
2623464736,49.9387288,11.5438554
2623464742,49.9387521,11.5438715
2623464747,49.9387409,11.5438956
2661668786,50.0606279,10.1761621
2685625797,48.8240044,13.7795134
2862559840,49.2402482,11.1079115
2912571328,48.7402718,11.1826228
3035413300,50.0245015,10.195887
3110011839,48.117657,11.5582992
3110930496,50.3271561,11.7119465
3135320176,48.3007753,10.1083113
3277351815,49.4434694,11.8706231
3277351823,49.4438987,11.870197
3277351830,49.4436885,11.8710623
3277351849,49.4440179,11.8708054
3278278154,49.4434121,11.8714048
3373033788,48.9602765,10.9182168
3373033790,48.9602791,10.918187
3373038694,48.9603189,10.9182021
3454564301,49.3703899,10.1836047
3597077247,47.5379099,9.731007
3659219926,47.809039,10.8985635
3664970581,49.7722502,10.1556903
3664970607,49.7727558,10.1575065
3680988825,48.1063505,11.3047479
3709076433,48.3689122,10.899509
3715764725,48.2324431,11.7956102
3715764727,48.233293,11.7952708
3715764728,48.2333655,11.7951931
3715764729,48.2334379,11.7951154
3739391787,49.1473397,10.9107948
3741271296,47.5968568,10.7381451
3754894356,49.1275407,10.8639783
3820824483,49.7553149,9.9612378
3820824484,49.7553278,9.9612218
3820824486,49.7553407,9.9612057
3820824488,49.7553535,9.9611897
3820824489,49.7553664,9.9611736
3820824499,49.7555901,9.9607929
3820824516,49.7557138,9.9604789
3820824526,49.7558414,9.9600078
3820824529,49.755879,9.9597532
3820824531,49.7558952,9.9595355
3859661161,48.090515,11.5449545
3879290463,49.9563963,10.9813528
3881617134,49.5556019,11.3386653
3881617137,49.5565661,11.3385825
3883361227,49.995281,9.1180661
3883368877,49.9906755,9.1016849
3902497753,49.4308885,11.100786
3903599259,48.3771369,10.8819269
3903599260,48.3771438,10.8828597
3916432617,49.974966,10.6097278
3916432632,49.9779755,10.6161619
3919418463,50.2651557,10.0740298
3996209778,47.9795655,10.1599046
4111324989,49.1551327,11.0237221
4111334916,49.1532397,11.0275199
4126097053,48.3553721,11.7719156
4222330826,48.0872323,12.0289841
4277834194,50.1030513,11.4569457
4284714791,49.1379843,10.8738021
4355687397,47.7813455,11.8302935
4374789199,48.5871907,10.4972326
4378133727,48.7674056,11.4751556
4378133728,48.7674091,11.4750966
4393349735,48.1299369,11.6209421
4407129888,49.4546979,11.2597222
4407129895,49.457101,11.2597193
4424042775,49.0303349,12.206789
4456774315,49.6721043,10.1499856
4470266299,49.8064568,9.9775414
4555999162,49.874004,10.1641328
4578634005,48.267517,10.1153851
4598112295,50.0483258,10.2082025
4609616551,48.3837448,11.7642431
4643675178,49.8239644,9.873638
4683113505,49.99516,9.1180419
4683113506,49.9952446,9.1185086
4683139610,49.990902,9.1018967
4683139611,49.9908418,9.1014112
4692238243,48.0861894,12.0268892
4697623046,47.6204177,10.4974233
4697784048,48.2819704,11.2606282
4762452713,49.9164763,11.3783606
4764604052,49.8857563,10.9030114
4831034734,48.1123063,11.7386371
4839844518,47.702249,10.3663768
4853859440,48.05425,10.8914755
4858607866,48.1148338,11.6328008
4879726585,48.1319736,11.629444
4976125934,49.8036738,9.9188814
4980826083,48.6810876,11.5024189
4980826093,48.6808651,11.500184
4980826097,48.6811157,11.5000118
4980826104,48.6815502,11.5021371
4980826109,48.6808831,11.5006863
