id,lat,lon,state,station
3926061586,48.8167322,9.2195103,Berlin,waste transfer stations
8452544602,49.4364888,8.6419726,Berlin,waste transfer stations
8770166968,48.9676022,9.4808759,Berlin,waste transfer stations
9236370879,48.9310239,9.4418217,Berlin,waste transfer stations
22998986,,,Berlin,waste transfer stations
130765517,,,Berlin,waste transfer stations
182513600,,,Berlin,waste transfer stations
311177181,,,Berlin,waste transfer stations
312453943,,,Berlin,waste transfer stations
312453946,,,Berlin,waste transfer stations
312453947,,,Berlin,waste transfer stations
312453951,,,Berlin,waste transfer stations
312453965,,,Berlin,waste transfer stations
312453966,,,Berlin,waste transfer stations
312453968,,,Berlin,waste transfer stations
312453970,,,Berlin,waste transfer stations
312453972,,,Berlin,waste transfer stations
312453973,,,Berlin,waste transfer stations
312453975,,,Berlin,waste transfer stations
384865118,,,Berlin,waste transfer stations
393872057,,,Berlin,waste transfer stations
529540624,,,Berlin,waste transfer stations
666696835,,,Berlin,waste transfer stations
740843872,,,Berlin,waste transfer stations
1176591902,,,Berlin,waste transfer stations
1179876326,,,Berlin,waste transfer stations
1179876327,,,Berlin,waste transfer stations
3600062611,,,Berlin,waste transfer stations
1928718086,48.2382444,9.222871,Berlin,waste transfer stations
1928718091,48.2381993,9.2230846,Berlin,waste transfer stations
1928718092,48.2387872,9.2234381,Berlin,waste transfer stations
1928718093,48.2385568,9.2230601,Berlin,waste transfer stations
1928718095,48.2381568,9.2230167,Berlin,waste transfer stations
2206487521,48.2388164,9.2233015,Berlin,waste transfer stations
5003262719,48.2384914,9.2232377,Berlin,waste transfer stations
5004420080,48.2387977,9.2234013,Berlin,waste transfer stations
145023131,49.0192437,8.3295921,Berlin,waste transfer stations
247943605,49.0197799,8.330687,Berlin,waste transfer stations
1886672785,49.0187736,8.3313924,Berlin,waste transfer stations
2756689167,49.0196324,8.3301811,Berlin,waste transfer stations
4438852762,49.0185555,8.3300674,Berlin,waste transfer stations
4438852764,49.018682,8.3304827,Berlin,waste transfer stations
4438852765,49.0187593,8.3307578,Berlin,waste transfer stations
4438852768,49.0187887,8.3308978,Berlin,waste transfer stations
4438852769,49.0187949,8.331251,Berlin,waste transfer stations
4438852771,49.018803,8.331094,Berlin,waste transfer stations
4438852774,49.0192699,8.3297798,Berlin,waste transfer stations
4438852775,49.0193051,8.3299032,Berlin,waste transfer stations
4438852776,49.0193579,8.329997,Berlin,waste transfer stations
4438852777,49.0194107,8.3300641,Berlin,waste transfer stations
4438852778,49.0194933,8.3301312,Berlin,waste transfer stations
4438852779,49.0195637,8.3301607,Berlin,waste transfer stations
4438852780,49.0197552,8.3305851,Berlin,waste transfer stations
5934442810,49.0188047,8.3311652,Berlin,waste transfer stations
5934442812,49.018583,8.3301596,Berlin,waste transfer stations
6680653688,49.0187994,8.3309948,Berlin,waste transfer stations
257517747,48.5235878,8.4338885,Berlin,waste transfer stations
1319615881,48.5234566,8.431374,Berlin,waste transfer stations
1319615938,48.5244393,8.4329757,Berlin,waste transfer stations
1319616366,48.5242643,8.4336311,Berlin,waste transfer stations
1319616756,48.5259897,8.4329959,Berlin,waste transfer stations
3882193591,48.5233901,8.4334853,Berlin,waste transfer stations
3882193594,48.5234559,8.4314134,Berlin,waste transfer stations
3882193608,48.5236977,8.4310098,Berlin,waste transfer stations
3882193609,48.5237066,8.4298833,Berlin,waste transfer stations
3882193611,48.5237107,8.4313228,Berlin,waste transfer stations
3882193612,48.5237452,8.4294525,Berlin,waste transfer stations
3882193619,48.5237928,8.429264,Berlin,waste transfer stations
3882195182,48.5246013,8.4291563,Berlin,waste transfer stations
3882195223,48.5255227,8.4292101,Berlin,waste transfer stations
3882195227,48.5255825,8.4329925,Berlin,waste transfer stations
3882195229,48.5256123,8.433144,Berlin,waste transfer stations
3882195236,48.5257713,8.433218,Berlin,waste transfer stations
3882195239,48.5258099,8.4332169,Berlin,waste transfer stations
3882195240,48.525835,8.43325,Berlin,waste transfer stations
3882195242,48.5258619,8.4332853,Berlin,waste transfer stations
1319614993,48.5267444,8.4336569,Berlin,waste transfer stations
1319615058,48.5266856,8.4331296,Berlin,waste transfer stations
1319616692,48.5268707,8.4338791,Berlin,waste transfer stations
3882195268,48.5263966,8.429255,Berlin,waste transfer stations
3882195314,48.5276315,8.4294266,Berlin,waste transfer stations
3882195318,48.5276651,8.4293996,Berlin,waste transfer stations
3882195326,48.5276951,8.4293726,Berlin,waste transfer stations
3882195331,48.5277464,8.4293666,Berlin,waste transfer stations
3882195336,48.5278055,8.4326852,Berlin,waste transfer stations
3882195343,48.5278649,8.4325686,Berlin,waste transfer stations
3882195352,48.527914,8.4326179,Berlin,waste transfer stations
3882195411,48.5286946,8.4310535,Berlin,waste transfer stations
3882195414,48.5288022,8.4304474,Berlin,waste transfer stations
3882195419,48.5291092,8.4292915,Berlin,waste transfer stations
3882195422,48.5291843,8.4293139,Berlin,waste transfer stations
3882195427,48.529237,8.4293644,Berlin,waste transfer stations
3882195428,48.5292407,8.4297302,Berlin,waste transfer stations
3882195429,48.529263,8.4296483,Berlin,waste transfer stations
3882195430,48.5292756,8.429554,Berlin,waste transfer stations
3882195431,48.5292786,8.4294475,Berlin,waste transfer stations
5437004701,48.5244738,9.0280086,Berlin,waste transfer stations
5437004702,48.5244472,9.0281105,Berlin,waste transfer stations
5437004703,48.5243956,9.0282433,Berlin,waste transfer stations
5437004704,48.524329,9.0283506,Berlin,waste transfer stations
5437004705,48.5242334,9.0284462,Berlin,waste transfer stations
5437004706,48.5241923,9.0284004,Berlin,waste transfer stations
5437004707,48.5245017,9.0278729,Berlin,waste transfer stations
5437004708,48.524456,9.0280765,Berlin,waste transfer stations
5437053296,48.524145,9.0283461,Berlin,waste transfer stations
5437053297,48.5240599,9.02824,Berlin,waste transfer stations
5437053298,48.524047,9.0282068,Berlin,waste transfer stations
5437053299,48.5240383,9.0281372,Berlin,waste transfer stations
5437053300,48.5240406,9.0280748,Berlin,waste transfer stations
5437053301,48.5240519,9.0279993,Berlin,waste transfer stations
5437053302,48.5240791,9.0278706,Berlin,waste transfer stations
5437053304,48.5241494,9.0277542,Berlin,waste transfer stations
5722029765,48.5241118,9.027734,Berlin,waste transfer stations
5722029768,48.5242599,9.0278102,Berlin,waste transfer stations
5722029774,48.5244702,9.0278241,Berlin,waste transfer stations
5722029775,48.5245069,9.0278434,Berlin,waste transfer stations
5722029792,48.5240886,9.0278321,Berlin,waste transfer stations
5722106616,48.5241715,9.0277668,Berlin,waste transfer stations
5740552010,48.5241615,9.0277608,Berlin,waste transfer stations
5897890675,48.5242943,9.0276503,Berlin,waste transfer stations
5956953602,48.5240961,9.0277981,Berlin,waste transfer stations
5956953603,48.5241029,9.0283072,Berlin,waste transfer stations
6242008834,48.5243044,9.0276504,Berlin,waste transfer stations
6242008835,48.5244879,9.0277429,Berlin,waste transfer stations
6250313131,48.524174,9.0283794,Berlin,waste transfer stations
6250313133,48.5244636,9.0280477,Berlin,waste transfer stations
10692712956,48.524485,9.0278525,Berlin,waste transfer stations
4525234783,48.918865,9.1372155,Berlin,waste transfer stations
10958565077,48.9188373,9.1378071,Berlin,waste transfer stations
10958565078,48.9187627,9.137799,Berlin,waste transfer stations
10958565079,48.9187904,9.1372074,Berlin,waste transfer stations
10958565080,48.918706,9.1375216,Berlin,waste transfer stations
10958565081,48.9186309,9.1375055,Berlin,waste transfer stations
10958565082,48.9186075,9.1377579,Berlin,waste transfer stations
10958565083,48.9186827,9.137774,Berlin,waste transfer stations
3969173602,48.6138819,9.2709066,Berlin,waste transfer stations
