id,lat,lon,state,station
292481434,48.5520407,12.5675466,Bavaria,waste transfer stations
338636073,49.8232275,9.153687,Bavaria,waste transfer stations
394709367,47.861581,11.72472,Bavaria,waste transfer stations
6700323455,48.4016213,11.7269445,Bavaria,waste transfer stations
7644625458,49.2497919,11.0805277,Bavaria,waste transfer stations
8180467869,49.6396129,11.0165302,Bavaria,waste transfer stations
9971972406,48.1602434,11.5496457,Bavaria,waste transfer stations
10832479616,47.6760641,11.3885408,Bavaria,waste transfer stations
25859192,,,Bavaria,waste transfer stations
26438180,,,Bavaria,waste transfer stations
29560762,,,Bavaria,waste transfer stations
30042203,,,Bavaria,waste transfer stations
37586129,,,Bavaria,waste transfer stations
90148541,,,Bavaria,waste transfer stations
91261343,,,Bavaria,waste transfer stations
93799774,,,Bavaria,waste transfer stations
178402281,,,Bavaria,waste transfer stations
224251020,,,Bavaria,waste transfer stations
269701685,,,Bavaria,waste transfer stations
284971102,,,Bavaria,waste transfer stations
306674933,,,Bavaria,waste transfer stations
751255278,,,Bavaria,waste transfer stations
860119106,,,Bavaria,waste transfer stations
883961957,,,Bavaria,waste transfer stations
932235276,,,Bavaria,waste transfer stations
987791634,,,Bavaria,waste transfer stations
1007486752,,,Bavaria,waste transfer stations
1007486757,,,Bavaria,waste transfer stations
1007486782,,,Bavaria,waste transfer stations
1007486785,,,Bavaria,waste transfer stations
1009631263,,,Bavaria,waste transfer stations
1009631264,,,Bavaria,waste transfer stations
1009631265,,,Bavaria,waste transfer stations
1009631266,,,Bavaria,waste transfer stations
1009631267,,,Bavaria,waste transfer stations
1009845185,,,Bavaria,waste transfer stations
1009845273,,,Bavaria,waste transfer stations
1010523342,,,Bavaria,waste transfer stations
1010814274,,,Bavaria,waste transfer stations
1011704681,,,Bavaria,waste transfer stations
1011704693,,,Bavaria,waste transfer stations
1011704708,,,Bavaria,waste transfer stations
1012822037,,,Bavaria,waste transfer stations
1013717494,,,Bavaria,waste transfer stations
1028163612,,,Bavaria,waste transfer stations
1032914275,,,Bavaria,waste transfer stations
3602145268,,,Bavaria,waste transfer stations
2330708839,48.3977544,10.0375288,Bavaria,waste transfer stations
2330708844,48.3974979,10.0374698,Bavaria,waste transfer stations
2330708846,48.3975715,10.0369387,Bavaria,waste transfer stations
2330708850,48.3976023,10.0373647,Bavaria,waste transfer stations
2330708851,48.3975038,10.0374162,Bavaria,waste transfer stations
2330708852,48.3977888,10.0373894,Bavaria,waste transfer stations
2330708854,48.3975287,10.0373733,Bavaria,waste transfer stations
2330708856,48.3975715,10.037561,Bavaria,waste transfer stations
2330708857,48.3975122,10.0375127,Bavaria,waste transfer stations
2330708858,48.3975323,10.0375503,Bavaria,waste transfer stations
2330708861,48.3977437,10.0373947,Bavaria,waste transfer stations
2330708863,48.3977531,10.0369066,Bavaria,waste transfer stations
1887508143,49.7685191,9.2700643,Bavaria,waste transfer stations
1887508146,49.7685988,9.2700952,Bavaria,waste transfer stations
1887508148,49.7682975,9.2702739,Bavaria,waste transfer stations
1887508150,49.7684208,9.2705027,Bavaria,waste transfer stations
1887508151,49.7684975,9.2704183,Bavaria,waste transfer stations
1887508153,49.7686379,9.270311,Bavaria,waste transfer stations
1887508155,49.7686885,9.270229,Bavaria,waste transfer stations
1887508161,49.7686538,9.2701217,Bavaria,waste transfer stations
1059487539,49.8005673,9.8929854,Bavaria,waste transfer stations
1059487836,49.8004027,9.8916192,Bavaria,waste transfer stations
1059487983,49.8009205,9.8928833,Bavaria,waste transfer stations
1059488161,49.8007559,9.8915171,Bavaria,waste transfer stations
1045113663,47.7589993,10.3192329,Bavaria,waste transfer stations
