id,lat,lon,state
4567802960,49.9118176,7.4011786,Rhineland-Palantine
6516674663,49.6094455,6.5979592,Rhineland-Palantine
6516674664,49.6098427,6.5980746,Rhineland-Palantine
6516674665,49.6098195,6.5984083,Rhineland-Palantine
6516674666,49.609628,6.5984005,Rhineland-Palantine
6516674667,49.6092413,6.598265,Rhineland-Palantine
6516674668,49.608951,6.598092,Rhineland-Palantine
6516674669,49.6090658,6.5977085,Rhineland-Palantine
4993004935,49.587582,6.6518649,Rhineland-Palantine
4993004936,49.5874568,6.6517979,Rhineland-Palantine
4993004937,49.5872394,6.651822,Rhineland-Palantine
4993004938,49.5870846,6.6519025,Rhineland-Palantine
4993004930,49.5870029,6.6519588,Rhineland-Palantine
4993004931,49.5870568,6.6521922,Rhineland-Palantine
4993004932,49.5871751,6.6524819,Rhineland-Palantine
4993004933,49.5873698,6.6524872,Rhineland-Palantine
4993004934,49.5874898,6.6522405,Rhineland-Palantine
1061378081,49.6418443,6.5632139,Rhineland-Palantine
3821652662,49.6421473,6.5627741,Rhineland-Palantine
3913296254,49.644903,6.5633272,Rhineland-Palantine
11171591777,49.6416572,6.5633317,Rhineland-Palantine
11171591781,49.6414969,6.5641167,Rhineland-Palantine
11171591782,49.6414433,6.563721,Rhineland-Palantine
11171591791,49.6440535,6.5647095,Rhineland-Palantine
11171591811,49.6421547,6.5652292,Rhineland-Palantine
11171591814,49.6418111,6.5646714,Rhineland-Palantine
11171591815,49.643522,6.5626103,Rhineland-Palantine
11171591816,49.6432355,6.5625367,Rhineland-Palantine
11171591817,49.6430184,6.5623556,Rhineland-Palantine
11171591818,49.6427535,6.5620364,Rhineland-Palantine
11171591819,49.6423235,6.5614463,Rhineland-Palantine
11171591820,49.6414115,6.5634865,Rhineland-Palantine
11171591821,49.6415047,6.5641741,Rhineland-Palantine
11171591822,49.6422012,6.5653047,Rhineland-Palantine
11171591823,49.6424947,6.5653369,Rhineland-Palantine
11171591824,49.6427518,6.5651679,Rhineland-Palantine
11171591825,49.6429324,6.5652108,Rhineland-Palantine
11171591826,49.6433667,6.5651773,Rhineland-Palantine
11171591827,49.643648,6.5650794,Rhineland-Palantine
11171591828,49.6439172,6.5648675,Rhineland-Palantine
11171591829,49.644199,6.5645408,Rhineland-Palantine
11171591858,49.6420484,6.5629953,Rhineland-Palantine
11171592343,49.644823,6.5630376,Rhineland-Palantine
11171592344,49.6448351,6.5630822,Rhineland-Palantine
11171592375,49.644711,6.5631147,Rhineland-Palantine
11171592376,49.6443653,6.5631321,Rhineland-Palantine
11171592377,49.6440075,6.5630838,Rhineland-Palantine
11171592378,49.643721,6.5629497,Rhineland-Palantine
11171592379,49.643523,6.5627217,Rhineland-Palantine
7671668173,49.6843142,6.54471,Rhineland-Palantine
7671668174,49.6844392,6.54482,Rhineland-Palantine
7671668175,49.6845273,6.5448502,Rhineland-Palantine
7671668176,49.6847555,6.5450567,Rhineland-Palantine
7671668180,49.6834925,6.5468015,Rhineland-Palantine
7671668181,49.6836045,6.5465688,Rhineland-Palantine
7671668182,49.6831723,6.5453122,Rhineland-Palantine
7671668183,49.683171,6.5451794,Rhineland-Palantine
7671668184,49.6832448,6.5449722,Rhineland-Palantine
7671765185,49.6834236,6.5447778,Rhineland-Palantine
7671765186,49.6837333,6.5443788,Rhineland-Palantine
7671765187,49.6838344,6.544303,Rhineland-Palantine
7671765188,49.683932,6.5442755,Rhineland-Palantine
7671668177,49.6847225,6.5476397,Rhineland-Palantine
7671668178,49.6837559,6.5483773,Rhineland-Palantine
7671668179,49.6832691,6.5473031,Rhineland-Palantine
409608806,49.6891796,6.5430249,Rhineland-Palantine
1154172740,49.6879693,6.5407987,Rhineland-Palantine
1154172741,49.6878738,6.5426548,Rhineland-Palantine
1154172742,49.6876361,6.5430222,Rhineland-Palantine
1154172743,49.6883285,6.5434849,Rhineland-Palantine
1154172744,49.688299,6.5409288,Rhineland-Palantine
1154172745,49.6877706,6.5428895,Rhineland-Palantine
1154172746,49.6876933,6.5412292,Rhineland-Palantine
1154172747,49.6889619,6.5410602,Rhineland-Palantine
1154172748,49.68919,6.5418448,Rhineland-Palantine
1154172749,49.6876795,6.5435185,Rhineland-Palantine
1154172750,49.6875086,6.5436257,Rhineland-Palantine
1154172751,49.6891857,6.5423678,Rhineland-Palantine
1154172752,49.6892646,6.5411286,Rhineland-Palantine
1154172753,49.6887953,6.5410494,Rhineland-Palantine
1154172754,49.6892915,6.5426655,Rhineland-Palantine
1154172755,49.6891015,6.5430719,Rhineland-Palantine
