id,lat,lon,station,state,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,hazardous/toxic,textiles
25242281,48.9883963,8.3788433,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25242291,48.9940486,8.3855376,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25250241,48.9928753,8.4426657,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25250598,48.9949855,8.4513149,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25297220,48.9947097,8.3967016,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25297500,48.9982952,8.3963322,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25311847,49.0128926,8.4078356,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25311859,49.0180405,8.4224344,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25311878,49.017106,8.4431928,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25313587,49.0272476,8.4543016,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313591,49.0332268,8.4542796,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313726,49.0391776,8.4474348,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313736,49.0417403,8.4468021,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313743,49.0421076,8.4430088,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313744,49.041514,8.4408128,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25313803,49.0461588,8.4479598,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313983,49.0399215,8.4433035,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25313986,49.0392092,8.4382532,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313996,49.0378975,8.4389253,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25313999,49.0371919,8.444418,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25314000,49.0369531,8.4368375,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25314001,49.0368983,8.435653,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25314002,49.0365984,8.4337287,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25314006,49.0357925,8.4358589,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25314016,49.034885,8.4418038,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25314177,49.0275027,8.4407971,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25317222,48.9744839,8.4647728,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25346142,49.0509983,8.3860511,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25346144,49.0492894,8.391744,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25346165,49.0545012,8.3927969,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25346786,49.0317652,8.3867601,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25346790,49.02312,8.385036,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25419121,49.0335346,8.4330273,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25419136,49.0326742,8.4394042,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25419144,49.0293043,8.4480907,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25419604,49.0279605,8.4441544,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25420903,49.0140799,8.438309,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25420909,49.0115952,8.4367137,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25420926,49.0150375,8.427822,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25420931,49.0143199,8.4213191,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25507143,48.9565136,8.5066793,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25508370,48.9511424,8.5144469,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25508852,48.9522327,8.5035359,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25508855,48.9525581,8.5033625,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25508861,48.9490109,8.5077847,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25509998,48.9462905,8.4891337,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25510002,48.9473664,8.4806297,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25510008,48.9542549,8.4768901,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25510013,48.9584409,8.4746219,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25510017,48.9592129,8.4665749,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25581226,49.0036189,8.4726314,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25626195,48.989242,8.3663553,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642402,48.9990561,8.3505534,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25642411,48.986037,8.3625554,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642426,48.9979926,8.338732,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642477,48.9894809,8.36236,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642501,48.9971585,8.3544106,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642530,48.9840338,8.3757791,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642536,48.9993179,8.3495906,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642635,48.9939469,8.3366042,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642700,48.9886873,8.3640587,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25642704,48.9955924,8.3330683,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642708,48.9983536,8.341738,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25642787,48.9952439,8.359786,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642799,48.9969551,8.3361697,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25642814,48.9950761,8.3523578,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675383,48.9870794,8.3644593,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25675385,48.9873487,8.3608288,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675395,48.9853811,8.3592139,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25675405,48.984395,8.3621213,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675408,48.9842898,8.3657687,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25675419,48.9940194,8.3483722,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675423,49.0003987,8.3337481,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25675428,49.0060123,8.3266415,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675430,49.0062269,8.3267028,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25675440,49.0061024,8.3197236,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25759806,49.0086934,8.4274128,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25875452,48.9264978,8.3805435,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25929979,49.0117658,8.4398678,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25929980,49.0116574,8.4403868,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25929983,49.0119054,8.4464014,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25930562,49.0243865,8.4497985,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25932425,49.0099416,8.4297839,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25932673,49.0069739,8.4103369,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25946407,49.0166833,8.3953606,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25946744,49.0174595,8.3843815,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25947110,49.0358807,8.3800773,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25948126,49.0124826,8.3860641,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25948136,49.0132415,8.3954985,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25948508,49.0439623,8.3912925,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25948745,49.0367917,8.3932202,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25948755,49.0344585,8.3913036,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25948796,49.0368464,8.3903172,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25969363,49.0297894,8.3888039,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25969881,49.0038792,8.405614,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25971882,49.0040852,8.4006776,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25973364,49.07587,8.4087332,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25973465,49.0293793,8.4738827,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25983234,49.0038964,8.4569869,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
25983237,49.0039018,8.4569315,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
25983248,48.9996085,8.4538901,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26004226,49.0053587,8.355842,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26004230,49.0042787,8.352309,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26005514,49.0024749,8.3382603,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26042082,49.0470727,8.3829051,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26084731,49.0545363,8.3869106,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26085185,49.055475,8.3807915,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26086189,49.0392081,8.370851,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26086662,49.032924,8.3647217,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26086668,49.0296161,8.3749242,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26086677,49.0263731,8.3704504,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26291931,49.0357775,8.4455107,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26292076,49.0425379,8.4555526,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26368709,49.0007974,8.4747249,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26520055,48.9781102,8.3053349,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26609247,48.9475847,8.4110593,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26609254,48.9512845,8.4015806,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26938584,48.9897891,8.4502588,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26938587,48.9883611,8.4518338,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26940027,48.9917418,8.4525516,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26940218,48.9947172,8.4533703,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26940219,48.9938252,8.4551741,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26940752,48.9952062,8.4581864,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26940753,48.9943702,8.4586961,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26940811,48.9977359,8.4674063,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26941225,48.9933968,8.4519492,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26941783,48.9935771,8.4599097,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
26941799,48.9914833,8.4559176,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26942414,48.9920331,8.4592486,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26963743,48.9924804,8.4473534,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26990473,48.9930214,8.4788219,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
26990497,48.988386,8.4760207,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
27133300,49.0058312,8.3605153,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
27135001,48.9941984,8.3902279,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
28269616,48.9658142,8.3066444,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
28404323,49.031397,8.3343625,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
28419294,48.9903586,8.3739489,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29008136,49.015066,8.4229293,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29014353,48.9830454,8.3165681,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29019812,49.0531664,8.3369464,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29026958,48.9776596,8.451067,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29159886,49.0294059,8.430541,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29181883,47.655339,9.4940055,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29369694,48.9703081,8.2649041,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29415707,48.5172344,9.0691067,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29791582,48.948706,8.3969468,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29793463,48.9487086,8.4022283,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29793995,48.9520499,8.4064319,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29795108,48.9647632,8.411143,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29795346,48.972373,8.4092263,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29909226,48.9054776,8.4333774,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29910995,48.8872819,8.4152983,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29910997,48.899921,8.4214646,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29911894,48.9464806,8.4204399,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29949097,49.0109635,8.4154289,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29949102,49.007469,8.4098242,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29990258,49.0070352,8.4131509,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29990268,49.0081759,8.394152,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
29991299,49.0209623,8.3865996,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29991300,49.0252976,8.3876694,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
29991931,49.0252002,8.3952072,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30023115,48.9953111,8.4017717,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30023117,48.9952953,8.4017503,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30023715,48.9976983,8.3931915,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30023739,49.0072793,8.3894171,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30023745,49.0078819,8.3813392,recycling centres,Baden_Württemberg,no,no,yes,no,no,no,no,no,no,no
30029836,49.0086189,8.37314,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30030052,49.0132855,8.3751964,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30030054,49.0139325,8.3705753,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30030062,49.012766,8.3822372,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30030253,49.0044523,8.3941778,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30030254,49.0044791,8.3943454,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30037851,49.0013627,9.4983023,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30083665,48.9440105,8.4067216,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30084705,48.9446899,8.4030865,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30085778,48.9373924,8.4096015,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30085791,48.9364529,8.4136417,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30085796,48.9361479,8.4174946,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30085797,48.936057,8.4176773,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30087166,48.9369792,8.4000456,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30119976,48.972464,8.4034334,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30482840,48.9568869,8.3865111,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30483571,48.9526203,8.3853395,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30483580,48.9537791,8.3822371,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30483592,48.9534766,8.3799775,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30484225,48.9490186,8.3757267,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30484245,48.9512307,8.3770674,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30484255,48.9486031,8.3843327,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30484258,48.9496858,8.3881631,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30560637,49.5364261,8.4855063,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30793158,47.6449314,7.5686229,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30883224,48.9396536,8.3970208,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
30883232,48.9439694,8.392949,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30883318,48.9379575,8.3951374,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
30933690,48.5319164,9.0822537,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31154392,48.9940028,8.3440095,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31156462,48.9957075,8.3422388,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31261206,49.0030699,8.413112,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31262225,49.0131039,8.4161155,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31262226,49.0123346,8.4162127,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31262227,49.0115092,8.4118458,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31413123,48.0087095,7.8340484,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31441425,47.9973085,7.8386151,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31442634,47.9910223,7.8574399,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31444110,47.9881078,7.8390113,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31446195,47.9745504,7.8308812,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31447264,47.9747183,7.8257457,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31449921,47.9890465,7.8191852,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31450187,47.9914701,7.8207476,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31589562,47.9967069,7.8464225,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31589657,47.9970584,7.8559623,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31604581,48.5364546,9.0898218,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31917554,49.019626,8.3874971,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31917558,49.0251008,8.3898564,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
31917560,49.025281,8.3899007,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
31917562,49.0279379,8.3915697,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32140500,48.7413769,8.2704976,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
32140501,48.7401847,8.2752071,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32198976,48.7437005,8.2605265,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32212503,48.8093569,8.2173335,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32268482,48.8069088,9.4552849,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32535742,49.0440184,8.3835712,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
32536926,49.0287599,8.370324,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
32536927,49.0284148,8.3703112,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
32920938,49.0080154,8.3256774,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
33117112,49.1634349,8.489988,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
33312248,48.9760197,8.4073951,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
33638167,48.9907666,8.3960265,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34084847,48.9810463,8.4628232,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34085465,48.9802538,8.4621879,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34085466,48.9803345,8.4623112,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
34090210,48.9945173,8.4653167,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
34576052,48.9778481,8.4544202,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
34579807,49.0325913,8.4318056,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,yes
34823841,48.9301292,8.389896,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34835540,48.771008,8.2211742,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34835551,48.7585918,8.246748,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34937832,48.7549727,8.2415182,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
34992975,48.760453,8.2429426,recycling centres,Baden_Württemberg,no,no,no,no,no,no,no,no,no,no
