id,lat,lon,station,state,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,hazardous/toxic,textiles
257552622,53.5859527,10.0526927,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
257633128,53.5921768,9.936195,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
258342871,53.6442712,9.9135733,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
258692043,53.5936022,9.9359216,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
259018825,53.5751333,10.0445377,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
259018827,53.5779338,10.0459811,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
264882799,53.6221478,9.9563021,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
264896110,53.6255565,9.9613392,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
265407853,53.5801367,10.0215336,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
266559177,53.5690962,9.8525651,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
266644054,53.61989,9.9480513,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
266645437,53.6210026,9.9539734,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
266654973,53.6019727,9.9410441,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
267369906,53.6343227,9.9559558,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
268813106,53.5484965,9.9550977,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
269233960,53.6332806,9.9113318,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
269431279,53.6003653,9.8994748,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
270470165,53.5740512,9.8819219,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
270728744,53.5540128,9.9201609,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
270728745,53.5565756,9.9184445,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
271021231,53.5521981,9.9768313,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
271284329,53.5489838,9.9266227,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
271399759,53.5408263,10.1436859,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
271727405,53.5447372,10.137248,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274101227,53.583648,9.8546559,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274107353,53.5687195,9.8664727,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274306294,53.5739823,9.8464263,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274307921,53.5626316,9.905166,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274308211,53.5856869,9.8519346,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274357429,53.587095,9.8511668,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274363331,53.5720253,9.8623042,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
274923959,53.5501032,9.9801653,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
275031579,53.4207549,9.9814481,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
275627473,53.4725372,9.8964428,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
276830641,53.4498842,9.9368951,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
276830740,53.4479643,9.9459283,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
277837781,53.5773294,9.8137695,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
278201041,53.5792458,9.8303663,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
278205251,53.5740803,9.8367319,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
279023081,53.5773066,10.0268139,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
279023088,53.5794162,10.0286611,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
279139244,53.6537565,10.1590903,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
279915362,53.5815657,9.8687411,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
280809120,53.5467765,10.061479,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
281303536,53.4719602,9.8841599,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
281579578,53.5554782,10.0678785,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
282020768,53.551555,9.9472555,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
282028063,53.5548485,9.9520816,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
282557148,53.5968658,9.9883407,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
283132587,53.5789745,9.9330129,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
283207515,53.6951971,10.1367098,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
286605751,53.6733193,10.1238797,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
287820369,53.5729775,10.0467153,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288039527,53.5330716,10.0480594,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288098974,53.5354165,10.0372075,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288117687,53.5696781,10.0589703,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288245283,53.5820912,10.0513009,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288309757,53.5677327,9.9847735,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288513917,53.4002173,10.1739249,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
288572715,53.4461022,10.1255899,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
290170301,53.5713398,9.7417729,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
290982717,53.6747006,9.997595,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
291067719,53.5989028,10.0554906,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
291551261,53.6550453,9.9979647,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292023050,53.6804465,9.999898,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
292651034,53.6557277,10.1761201,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292804698,53.5867477,9.9671632,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292804883,53.5767821,10.0586023,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292804957,53.5896947,9.9675669,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292805124,53.5913681,9.9599451,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
292853077,53.5841449,9.950346,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
293546205,53.61912,10.0969991,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
293711546,53.5607556,10.0151487,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
294116286,53.536985,10.0315928,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
296016988,53.6550189,10.1104941,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
297071978,53.5660586,10.0208514,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
297072402,53.5654601,10.0225372,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
297760030,53.593027,9.8983036,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
297769465,53.5996028,9.8686838,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
297782294,53.5981126,9.8812384,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
298514895,53.6565444,10.0852937,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
298838992,53.6288252,10.1010752,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
299021258,53.5837885,10.1157935,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
301183412,53.5867936,9.943679,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
301184300,53.5970411,9.9298985,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
301185905,53.5793239,9.9491107,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
301703135,53.5718313,9.9693425,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
302000095,53.5755585,10.094854,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
303526359,53.6271557,10.1230826,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
303539285,53.5644116,9.962137,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
303997478,53.4433646,9.9559043,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
304013754,53.6464152,10.0421176,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
305529400,53.4629146,10.0105838,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
306091712,53.5480081,9.9398797,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
306595188,53.6012495,9.9813277,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
308905086,53.4563334,9.9699641,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
310024394,53.6106723,9.9100796,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
312640076,53.5858169,9.8470779,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
314642924,53.6008939,9.9313732,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
318355040,53.705255,10.103317,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
318617952,53.5867051,9.8511629,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
320168382,53.5856155,9.8532626,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
320198462,53.5708023,9.8981514,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
321576444,53.5700156,9.9487022,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
321576493,53.5686935,9.9455253,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
321603108,53.605443,9.9768632,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
321603861,53.6059788,9.9673394,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
322822144,53.5979086,10.0377752,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
322822194,53.5961003,10.0405198,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
322822779,53.5915256,10.04271,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
323157061,53.4395057,9.9897328,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
323159882,53.445157,9.9865554,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
323159892,53.4440564,9.9997625,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
323159898,53.4405676,9.9922159,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
327531626,53.59453,9.9954614,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
331942903,53.5690288,9.9498873,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
339725215,53.5780287,9.9416367,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
343090124,53.5543786,10.1004023,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
344381753,53.5939812,9.9167559,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
344422141,53.5645431,9.947546,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
344430651,53.5618892,9.9527935,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
360416725,53.5702407,9.9534421,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
360418913,53.5835548,9.9480532,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
363962849,53.5999136,9.965592,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
366985162,53.5758499,9.8426928,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
367669848,53.5795519,9.7664912,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
367671478,53.5815133,9.7538659,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
368244393,53.5891286,9.7607645,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
368751671,53.5513191,9.9092173,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
370010068,53.4692492,9.963136,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
373126594,53.5782468,9.9841721,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
373474370,53.6078417,9.9034496,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
374172127,53.5829443,9.9747221,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
377014602,53.5708181,10.0167829,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
377014637,53.5750221,10.0204351,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
377688105,53.57835,9.7722274,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
382020611,53.5304305,9.7724092,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
382119720,53.5199069,9.8852457,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
383376434,53.558815,9.9487647,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
384887372,53.5861903,10.0030564,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
389944022,53.58911,10.0412913,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
393842954,53.4620338,9.9795605,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
394801663,53.6223926,10.136594,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
394802370,53.6178063,10.1435819,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
400906276,53.5955153,9.8900207,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
403891819,53.5739162,10.0468735,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
403891864,53.5740052,10.0468063,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
412528404,53.5990158,9.8847579,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
414253922,53.583713,10.0615527,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
415951481,53.5992565,9.8650832,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
416125568,53.5464525,9.9455286,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
416811879,53.4282357,9.9854619,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
423493931,53.6065359,10.1347598,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
423493934,53.6023203,10.1275677,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
425601832,53.5800307,10.0339017,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
436634756,53.6268942,10.1392238,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
441926809,53.5815392,9.9387108,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
443133456,53.5478141,10.0017854,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
444235869,53.5943837,10.0503366,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
445049438,53.5818673,9.9425414,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
448911677,53.5897786,9.9857241,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
449100380,53.5861887,9.9887182,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
452379480,53.5826194,9.9510749,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
452918884,53.5465629,9.9171819,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
467043899,53.6592104,10.0950466,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
471948119,53.5540436,10.0293151,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
472056014,53.5682484,10.025942,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
472140827,53.6137507,10.0777773,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
472275324,53.5541714,10.0420374,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
472985513,53.6796614,10.030474,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
474784002,53.6647494,10.1013467,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
478834468,53.5645925,10.0375146,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
478835203,53.5628001,10.045983,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
483401363,53.5410925,10.0379308,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
483401438,53.533467,10.0508514,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
485274396,53.5520606,10.0733667,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
485274434,53.5538002,10.0605793,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
485274644,53.552706,10.063627,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
485274670,53.5535844,10.0647186,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
485274693,53.5533388,10.049464,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
490530885,53.5654942,10.0330557,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
490531851,53.6466017,10.0132087,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
501837321,53.5511953,10.0790414,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
501837350,53.5567491,10.0751167,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
501837448,53.5551801,10.0625166,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
501837476,53.5573944,10.0377656,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
501837532,53.5582875,10.0435197,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
503510430,53.5399766,10.1105203,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
512627345,53.5597609,10.0507104,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
516042956,53.5709025,10.1199728,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
521971571,53.5407834,10.083525,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
522082022,53.5253976,10.0173656,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
522082249,53.5273541,10.0213221,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
522082278,53.5228042,10.0162223,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
522082302,53.5228903,10.0218743,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
530246328,53.6115737,10.045904,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
537254388,53.4429935,9.9381559,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
537960822,53.4481317,9.9439021,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
538161004,53.6479755,9.9959186,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
541111886,53.5607226,10.0273238,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
553100389,53.5697436,9.8226633,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
567215148,53.5509024,9.9200162,recycling centres,Hamburg,no,no,yes,no,no,no,no,no,no,no
567359312,53.6468899,10.0764995,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
568117431,53.577066,10.0395302,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
583339348,53.6074651,9.9061793,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
583343272,53.6068422,9.9090083,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
583522713,53.6333662,10.0551751,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
585132337,53.6320684,10.0491973,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
588575647,53.5779552,10.0486271,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
588652025,53.5749228,10.041074,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
588902213,53.6126359,10.126581,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
597656005,53.5850688,10.0806254,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
597656008,53.5850876,10.0806948,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
603703719,53.5747078,10.0372602,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
604683443,53.5735514,10.0220269,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
610574657,53.5826932,9.980746,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
610574665,53.5858153,9.9796989,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
611750794,53.6644688,10.1202426,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
611768734,53.6596076,10.0859264,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
614839875,53.5420153,10.0511337,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
614864990,53.5496774,10.05224,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
619344292,53.5931132,10.0409832,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
619483341,53.6562413,10.0767877,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
623573284,53.6112923,10.0813544,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
623765502,53.5952175,10.085117,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
623765506,53.5897108,10.070052,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
624782284,53.6504926,10.0922274,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
626141434,53.5602732,9.9269484,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
631063546,53.505256,9.9934479,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
631831419,53.5719956,9.9943645,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
635376667,53.5132576,9.9854092,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
647786426,53.4899122,10.0196645,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
647786427,53.4833994,10.0109135,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
655410052,53.6069097,10.0435203,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
660435019,53.5805702,9.9906064,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
663839192,53.5726671,9.9817714,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
663839196,53.5725768,9.9817215,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
663839237,53.5742339,9.989031,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
667748720,53.58557,9.8956321,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
669086272,53.5893206,10.0008564,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
669086304,53.6344982,10.0688951,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
669086306,53.6358161,10.0681563,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
670413938,53.5689411,10.0385752,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
671589946,53.5844878,10.1415647,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
672359864,53.6040848,10.1566747,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
672991228,53.6270385,10.0970211,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
674282525,53.5751982,10.0390842,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
674308824,53.5915338,10.0519792,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
677044019,53.711612,10.1068309,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
677186720,53.5950177,10.1687139,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,yes
677186826,53.5912986,10.1845233,recycling centres,Hamburg,no,no,no,no,no,no,no,no,no,no
