id,lat,lon,station,state,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,hazardous/toxic,textiles
259199285,49.7264792,6.6539911,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
260402162,49.7279702,6.6377175,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
260770900,49.7243233,6.6290434,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
261712996,49.7378262,6.6302758,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
261722532,49.7322215,6.6304498,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
262420472,49.7264487,6.685572,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
262552979,49.7285367,6.7031572,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
263569387,50.61166,7.2080164,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
263571243,50.5788221,7.2257387,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
266298073,49.6371263,7.186724,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
266373737,49.6832097,6.688757,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
266661799,49.7068012,6.5457958,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
267936965,49.0841974,8.0210898,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
268285217,49.6288845,8.3761764,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
268287072,49.8461439,8.1192336,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
268373395,49.7027961,6.6880161,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
268373400,49.7403423,6.6645792,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
268630583,49.8722406,8.145874,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
268981758,49.7732775,6.6652157,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
270121142,49.8759242,8.1571149,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
270781648,49.6349913,8.371228,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
270781658,49.636075,8.3663357,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
271308867,49.934151,8.1548596,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
271330652,49.6417896,8.3613184,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
271330655,49.645753,8.360425,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
271330657,49.639833,8.358822,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
272065966,49.7403526,6.693544,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
274086703,49.1333497,8.134038,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
278456138,50.1416987,7.2084523,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
278456238,50.1472787,7.1636495,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
278582711,49.7372659,6.7030765,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
278794534,49.2145214,7.4979422,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
278901336,49.2155567,7.497124,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
278904873,49.2431261,7.3779953,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
279089030,49.253798,7.3685942,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
279440749,50.4585213,7.222513,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
280307085,49.245333,7.3728243,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
280500373,49.8519079,8.1220515,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
281842162,49.7533081,6.6491103,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
282041345,49.7431868,6.6561183,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
282107498,49.2556564,7.3591595,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
282473611,49.6249182,7.134092,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
282548578,50.3740521,7.6099165,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
282989947,48.9802445,8.1847574,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
283024736,49.4790478,7.7110595,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
283171131,49.7501566,6.6499158,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
283171201,49.7457862,6.640345,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
283198062,49.8813482,8.1599993,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
283452693,49.7282975,8.0021331,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
285605448,49.7390245,6.6213502,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
285606835,49.7184897,6.5789454,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
285607089,49.7141985,6.5862156,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
286049241,50.3810853,7.4126872,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
286774188,50.3835627,7.4136513,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
286879446,50.0065845,7.6386141,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
287000257,49.8788532,6.8150403,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
287005069,50.1350219,7.1322157,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
287005226,50.1378003,7.1326231,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
287005341,50.1273632,7.1431199,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
287066801,50.4323258,7.4077035,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
287089285,49.8844585,8.0837214,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
288554111,49.2479647,7.386165,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
288720903,49.4306,7.7268063,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
288920995,49.8956009,7.3568747,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
288921018,49.8958803,7.3558643,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
288957217,48.9831136,8.1395387,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
289095703,49.7508532,6.6401875,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
289126494,49.7285262,6.6163816,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
289519002,49.750797,6.6869863,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
289519319,49.7533381,6.6839491,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
289543235,50.477684,7.7881334,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
289543278,50.4762381,7.7901119,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
289543344,50.4728117,7.7881096,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
289702922,50.4647281,7.789404,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
290451311,49.7601534,6.6597371,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
290831497,49.737141,6.6844286,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
291221290,49.6524931,8.3492996,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
291620802,49.5268436,8.3858622,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
291620803,49.5251485,8.3891125,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
292266668,49.5365425,8.3899526,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
292424151,49.6891321,6.6384993,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
292487237,49.9701343,8.0324775,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
292487271,49.9714876,8.0255186,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
292519619,49.9742854,8.0331092,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
292519674,49.9789101,8.0358491,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
292941190,48.9876998,8.2493334,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
293225950,50.1751688,6.6286907,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
293226661,50.1911843,6.6182526,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
295990199,49.767012,6.6396748,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
296430369,50.4673073,7.7982209,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
296430370,50.4681158,7.7987201,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
297035951,50.473469,7.7966896,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
297509861,50.4642305,7.7888089,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
297799140,50.4795258,7.7934525,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
298403734,49.6887823,7.0792222,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
298418483,50.4021742,7.6097955,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
298422416,50.0957292,7.0815021,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
298542751,50.4747741,7.790434,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
298542753,50.4737854,7.7925689,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
299564923,50.4836658,6.9847176,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
299719364,50.2559413,6.6994682,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
299733627,50.5449503,7.1178915,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
299844498,50.0951025,7.1251101,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
299844499,50.0813021,7.1933621,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
299945524,50.5288199,7.0757992,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
300310594,49.971841,8.0603716,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
300381196,50.6213508,7.2552801,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
300696196,50.1502901,7.2246942,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
302108572,49.431175,7.7542422,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
302333732,50.5434934,7.1156624,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
302343107,49.1359396,8.0720135,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
302907596,50.0125157,7.5366268,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
304595099,50.4127499,7.4618767,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
304691753,49.606224,7.1947066,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
304747548,50.395301,7.4596685,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
304749986,50.3954079,7.4631402,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
304759299,49.6304919,8.2703665,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
304770163,50.3899607,7.4563986,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
304770165,50.3911128,7.4578768,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
304807233,50.4086665,7.4712929,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
304954584,49.6706687,6.9014851,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
306498862,50.4709346,6.9483856,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
307484039,49.9083362,8.1966843,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
308919245,50.1286754,7.2327455,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
309341630,49.9710558,6.5173849,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
309341631,49.9720415,6.5215051,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
309889721,50.3879462,7.4867141,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
309906871,50.3959912,7.4685446,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
310076400,50.3911839,7.492599,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
310429468,50.0513149,7.7403114,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
310429470,50.056571,7.7705283,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
310799042,49.4520192,8.3838615,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
310860864,49.9729493,8.0343957,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
310996074,50.3829683,7.4959717,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
311051656,50.3855268,7.4973145,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
311194083,49.9726629,8.0260615,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
311275074,49.4825079,7.7393242,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
311304268,50.4143556,7.4525448,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
311314005,50.4216382,7.4511224,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
311321171,50.4135199,7.4602724,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
311508744,50.3827446,7.4923718,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
312292454,49.9148262,6.5920765,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
312556424,49.4172663,7.6082554,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
312556427,49.4189011,7.6127789,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
313585886,49.2160756,7.6146294,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
314736149,49.6202056,7.1934903,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
314736151,49.6201127,7.1907092,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
314925701,49.6057038,7.1665713,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
314961216,50.7472391,7.9256499,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
315093240,50.7456504,7.9270047,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
315642523,49.4256696,7.7522659,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
317046609,49.4124262,7.6106986,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
317231533,50.0575227,7.7648184,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
317255223,50.0483603,7.7670114,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
317304395,50.7394657,7.9649752,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
317795504,50.0297173,7.7776243,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
318392460,49.7497193,7.2753677,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
318647884,50.4385775,7.4162304,recycling centres,Rhineland-Palatinate,no,no,yes,no,no,no,no,no,no,no
319195228,50.3788694,7.4144614,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
319224029,49.6379191,7.1105358,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
319224036,49.6375242,7.1061185,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
319960034,50.6378778,7.334673,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
320926501,50.7381822,7.9738078,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
321305223,50.3117312,7.4683318,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
321510347,50.2805228,7.8371658,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
321594188,50.762985,7.898173,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
321665829,49.5745005,6.5724945,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
322053450,49.7229533,6.7239493,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
322072485,50.4102247,7.60195,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
322521441,50.0444516,7.54555,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
322640387,50.4929247,7.7594754,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
322903424,49.7505601,6.689299,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
323179891,50.432249,7.8201726,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
324779928,49.4596549,7.7310118,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
325137250,49.7274926,7.3115659,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
325147101,49.7452159,6.6303092,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
325834409,50.4665603,7.8264888,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
327112545,50.1431618,7.2310403,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
327499308,49.4584417,7.7388788,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
329213928,50.3065132,7.4606862,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
330029469,49.3559101,7.7678871,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
330704661,49.8303402,7.8603724,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
331245552,49.5407071,8.156906,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
331287910,49.2469941,7.3635139,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
331350372,49.2470046,7.3623552,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
331431829,50.4159793,7.4460533,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
331843969,50.5441048,7.0983565,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
331854168,50.1163757,7.6949971,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
331929041,50.5389597,7.0957195,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
331929545,50.5378646,7.0999562,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
332065971,49.2462604,7.361067,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
332249900,49.2583844,7.3378776,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
333717169,50.4392057,7.8138758,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
334506775,50.3310543,7.3169768,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
335566771,49.7194361,7.3036064,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
335768084,49.8634775,7.8276135,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
336320350,50.545854,7.1858101,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
339356888,50.5634126,7.112701,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
339740366,50.5551373,7.1036016,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
339812039,50.4357405,7.8352907,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
339852819,49.0893554,7.9592009,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
339864336,50.4376374,7.8311286,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
339875038,49.3807031,7.9897061,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
340160313,49.9667061,6.5283728,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
340417933,49.3818935,7.9968058,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
343094595,50.5415598,7.146097,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
343097739,50.5446273,7.1526975,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
343235998,49.4699935,7.7656187,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
343239655,49.442751,7.7375446,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
343456421,50.445909,7.8169187,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
343461725,50.4490824,7.8104823,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
344085483,49.4758707,7.8200207,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
345707138,50.439041,7.7909123,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
346964019,50.5499278,7.1886168,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
348342095,49.7518764,7.2704133,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
348412354,50.5521329,7.1638666,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
349919474,50.3948617,7.4031568,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
349919475,50.397118,7.4053536,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
351891705,50.3913079,7.3911129,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
352733918,50.2794073,6.7356934,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
353918610,50.215654,7.9069264,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,yes
354053928,49.7429132,6.56235,recycling centres,Rhineland-Palatinate,no,no,no,no,no,no,no,no,no,no
