id,lat,lon,station,state,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,hazardous/toxic,textiles
277386607,54.144923,9.0110348,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
277413939,54.5935922,9.7974245,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
277596798,54.6463105,9.722055,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
277672761,53.7420392,9.6602419,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
277761071,53.3846359,10.5440077,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
278714167,53.436582,10.6114035,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
279185366,53.8523885,10.1290573,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
280039217,53.7465996,9.9694288,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
280304736,54.4144788,9.977961,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
280754224,53.5853439,9.7018918,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
280984269,54.6720518,9.7714295,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
281693799,54.6804698,9.7478021,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
281696831,54.6876171,9.7681093,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
281936296,53.4896968,10.2848816,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
282197025,54.6753312,9.6956389,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
282674260,54.646322,9.6891449,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
282702040,53.5278001,10.4921066,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283073843,54.2200098,11.0878699,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283073912,54.2387689,11.0813854,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283073916,54.240186,11.0808453,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283073940,54.2280398,11.0817729,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283074440,54.2168414,11.0848207,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
283074672,54.2426123,11.0798281,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283101669,54.3413403,10.1329972,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283101670,54.3423895,10.1381462,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283101671,54.3353752,10.1368941,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
283122656,54.3217653,10.1274755,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
283402783,54.3197515,10.1773966,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
283403228,54.311025,10.1577378,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
286372441,53.4135209,10.4392088,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
286372459,53.4081546,10.4318027,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
286983948,53.6813944,9.6889029,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
286994238,53.6777709,9.6966575,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
287074366,54.4819575,9.05382,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
288499218,53.6915296,9.8027315,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
288917950,53.886437,10.5338359,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
288921626,53.8647507,10.5813285,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
289078404,54.3243766,10.6628203,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
289089846,54.3464655,10.6021957,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
290013108,54.3200274,10.1240199,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
290023353,54.6182489,8.9777615,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
290024176,54.6179305,8.962006,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
290046792,54.3070212,10.1482153,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
290880001,53.8632261,10.6527411,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
291075219,54.1498266,10.9782331,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291075299,54.1479408,10.9731254,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291075344,54.1391145,10.9505979,recycling centres,Schleswig-Holstein,no,no,yes,no,no,no,no,no,no,no
291075349,54.1443068,10.9620756,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291075372,54.1424469,10.9567491,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291075611,54.1431595,10.9588524,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291075770,54.1955615,11.0656355,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291076056,54.1489897,10.97577,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291076107,54.1381304,10.9489597,recycling centres,Schleswig-Holstein,no,no,yes,no,no,no,no,no,no,no
291076181,54.1440674,10.9613457,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291076286,54.1447425,10.9553219,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291076417,54.192152,11.0666386,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291076513,54.1483958,10.9744981,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291076743,54.1868745,11.0590619,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291076763,54.1422784,10.9562763,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291076965,54.1438857,10.9608241,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291076990,54.1426858,10.9574494,recycling centres,Schleswig-Holstein,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
291332450,53.6839151,9.6777936,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
291358255,53.6880813,9.6794467,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291367327,53.6825309,9.6814137,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
291626463,53.692119,9.6952835,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
291720172,53.8668353,10.6566196,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
291720176,53.8687126,10.6613153,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
291884051,54.6826394,9.9933912,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
292127202,54.2315329,9.6666923,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292228460,53.856509,10.6589959,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292228461,53.8589276,10.6596335,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292228512,53.8613727,10.6729944,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
292280068,54.0822807,9.7859423,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292301072,53.6907569,9.6945919,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
292490500,53.8448391,10.7041038,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292822282,54.0262405,10.6716564,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
292977028,53.734,10.4287596,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
293234658,53.9554446,10.8532861,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
293361620,53.8745023,10.6617455,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
293698615,54.3998415,9.8559553,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
293741666,53.9151394,10.7957579,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
293892230,53.8310849,10.6992578,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
293942892,53.8601374,10.6748454,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
293955886,54.433487,9.9408565,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
294726339,53.6237084,9.8363095,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
294726340,53.6385636,9.8409176,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
295413648,53.6800143,9.6751991,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
295496876,53.6300312,9.8392009,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
295564565,53.8601212,10.686023,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
295586704,53.8468559,10.687766,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
295647605,53.8723173,10.6669755,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
295998253,53.9348619,10.7862328,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
296040422,53.8603812,10.6515418,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
296040550,53.8552102,10.6474251,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
296040552,53.854206,10.6503686,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
296356801,54.4913164,9.0641193,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
296356802,54.4953523,9.0852667,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
296356804,54.4920485,9.0772042,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
296408115,54.7510468,9.8328654,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
296414183,54.7197048,9.9869567,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
296875862,54.3677253,10.0261526,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
297251950,54.1105645,8.9418413,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
297306604,54.3068314,10.2456961,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
297353281,54.1629969,9.0009422,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
297623923,54.2738444,10.2477927,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
297750710,53.8782246,10.6613296,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
297854567,53.8855006,10.6621279,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298071273,53.8555427,10.6414709,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298071280,53.8520639,10.6448888,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298071322,53.8553659,10.6443343,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298347953,53.8823901,10.6578172,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298348835,53.8579328,10.6924843,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
298979056,54.4105283,10.2313137,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
298979118,54.4078543,10.225937,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
299033306,54.4039537,10.2335044,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
299327379,53.8461834,10.5937946,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
299327561,53.8499463,10.6396997,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
299608649,53.6136433,9.8302766,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
300807400,53.8713718,10.6729543,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
301398605,53.7499428,10.4167254,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
301618538,53.8416038,10.6504255,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
302214998,54.6039026,8.9847147,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
302607176,53.7723118,10.6490191,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
303705314,54.3044369,10.1191911,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
304961460,53.6802824,9.6681046,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
307486910,54.3242864,10.2107271,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
307490293,54.3432823,10.2416979,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
308929707,53.6888381,9.6617878,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
309295365,54.5774832,9.6896201,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
309420190,54.2998406,10.9103434,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
309742198,54.4297587,9.7033678,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
310695713,53.9075248,10.7815096,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
310695727,53.9079707,10.7960644,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
311139363,53.8757645,10.6600563,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
311286109,53.8315462,9.9336045,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
312462307,54.0695687,9.9094128,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
312802457,53.809979,10.579487,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313034081,53.8855819,10.6746754,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313272652,53.8719836,10.6583386,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
313358280,54.8065273,9.4823847,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
313358447,54.8021566,9.4809224,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313358652,54.8123273,9.4835406,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313594838,54.6171219,8.9576845,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313695155,53.7885378,10.6785695,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
313777786,54.6961475,9.6071829,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
313798286,53.8008848,10.6219914,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314029981,53.8808312,10.654575,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314030411,53.8808956,10.6468991,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314030881,53.8745837,10.6333922,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314068652,53.9069928,10.7889485,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314185025,53.8475318,10.7198049,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
314185117,53.8461582,10.7144218,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
314185707,53.8514466,10.6832654,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
314581398,53.8956335,10.2949636,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
315029192,53.8541281,10.6644995,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
316023894,54.4023825,9.9957013,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
316854098,54.3936019,9.5971637,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
316977846,53.8617879,10.684444,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
317245636,53.8792408,10.6453079,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317340925,53.9053517,10.8064513,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317359451,53.8407864,10.7015,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317434373,53.707648,9.9806871,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317473789,53.7176674,9.5999146,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
317602369,53.7053585,9.9918513,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317787460,53.7240395,10.0141653,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
317906583,53.9025855,10.8021595,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318023810,53.8813287,10.703057,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318236819,53.8616396,10.6949761,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318239085,53.8635602,10.7091482,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318402725,54.8050536,9.5695472,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318887007,53.8768444,10.6992761,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
318887008,53.8758062,10.6983235,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
318887557,53.878012,10.7058341,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
319182765,54.7873113,9.4603483,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
319720849,54.7172831,9.828531,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
319722252,54.7130391,9.8596348,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
319723270,54.6902733,9.8268859,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
319723805,54.6365973,9.7683378,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
320249990,54.8004964,9.5403786,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
320257116,54.8093023,9.5250545,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
320260872,54.8089629,9.5214771,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
320917155,54.8993167,8.3117537,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
320932496,54.8964084,8.3055345,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
321232105,54.9121494,8.3102791,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
321403902,53.9091294,10.768869,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
321636083,53.6052103,10.4429258,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
322136451,53.5620496,10.2084541,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
323185356,53.8894866,10.6405067,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
324334195,53.7497236,9.9481282,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
327482141,54.6339159,9.97802,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
329043397,53.876132,10.7298544,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
329494589,53.8427588,10.6808379,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
330208212,54.6160437,9.8246937,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
330222154,54.6826393,9.9169541,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
330855071,53.7527401,10.4534052,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
331332553,53.6093319,10.2182088,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
332612402,54.6634631,9.7947512,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
332621402,54.654185,9.8461761,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
333561333,53.8484391,10.6930121,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
334254292,54.6993422,9.7305716,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
335536237,53.5803708,9.725481,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
336250175,53.7974847,9.4355097,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
338432314,54.6905337,9.6086443,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
338433315,54.681489,9.6043421,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
338556552,53.8450249,10.6344585,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
339337938,53.5802873,9.7022854,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
339448029,53.794684,9.4128742,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
339836724,54.3230842,10.1938193,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
339836735,54.3231342,10.1938364,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
340961463,53.7525957,9.9188797,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
342924930,53.9100939,9.4868005,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
343156087,53.9174067,10.8260518,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
343161260,53.9314041,10.8170286,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
343370736,53.7912357,9.4178603,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
343526732,53.5945504,10.233224,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
343526909,53.5876821,10.232762,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
343629885,53.8329354,10.7180326,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
344135264,53.7881039,9.4308485,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
344503232,53.9752113,9.4371029,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
345132698,54.5404786,9.8107074,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
349221938,54.5023631,9.2233006,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
354455954,53.8646207,10.679003,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
354615570,53.844072,9.6188389,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
355724402,54.3611523,10.0771084,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
355735300,54.3401307,10.0985871,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
355950839,54.5917327,9.8611128,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
355953112,54.6185796,9.7699922,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,yes
356761787,54.0716849,9.9435326,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
357076493,54.3050338,9.5876406,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
359113991,54.6363616,9.7812854,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
359604149,53.924007,10.6982749,recycling centres,Schleswig-Holstein,no,no,no,no,no,no,no,no,no,no
